Subject;Predicate;Object;Wikipedia-URL
Ostfriesland zur Zeit des Dreißigjährigen Krieges;Meister im Doppel weiblich;N/A;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
Ostfriesland zur Zeit des Dreißigjährigen Krieges;Meisterin im Einzel weiblich;N/A;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
Ostfriesland zur Zeit des Dreißigjährigen Krieges;Kausalitäten;N/A;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
Ostfriesland zur Zeit des Dreißigjährigen Krieges;Abschlussfilm;N/A;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
Ostfriesland zur Zeit des Dreißigjährigen Krieges;Meister im gemischten Doppel;N/A;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
Ostfriesland zur Zeit des Dreißigjährigen Krieges;erstePopularVote;N/A;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
Ostfriesland zur Zeit des Dreißigjährigen Krieges;zweitePopularVote;N/A;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
Ostfriesland zur Zeit des Dreißigjährigen Krieges;Verdachtsfälle;N/A;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Vorveranstaltung;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Ehepartner;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Region;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Whalbezirk;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Liga;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Saison;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
Schloss Berum;bedeutendes Gebäude;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Rennen;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;erstes Rennen;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;letztes Rennen;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
Dreissigjähriger Krieg;Schlacht;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Vorgänger;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Nachfolger;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
ligitischen Armee;im Krieg eingesetzt;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;schnellster Fahrer Land;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Mieter;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;letzter Sieg;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Siege in Europa;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Geburtsort;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
ersten Schlacht bei Breitenfeld;ist Teil des militärischen Konflikts;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
Ernst von Mansfeld;bekannt für;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Manager;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;erster Sieg;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Land;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Veranstaltung;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Position;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Auszeichnung;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Residenz;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;nächste Mission;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Beschäftigung;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;frührere Mission;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
Osterhusischen Akkord;nächste Veranstaltung;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
Dreissigjähriger Krieg;verbunden;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Team;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Ehrungen;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Standort;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
Ernst von Mansfeld;Mission;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
Ernst von Mansfeld;Dienst;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Moderator;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Produktionsfirma;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
Ernst von Mansfeld;bedeutendes Projekt;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
Ernst von Mansfeld;Befehlshaber;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Nationalität;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;wissenschaftliche Disziplin;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Typ;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
ligitischen Armee;Militäreinheit;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Eigentümer;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
Westfälischen Friedens;beeinflusst;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;literarische Gattung;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Partei;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Gebiet;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Clubmanager;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Genre;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
Rudolf Christian;Sterbeort;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Disziplin;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;ähnlich;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;basierend auf;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;militärischer Rang;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;früheren Arbeiten;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Betreiber;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
Rudolf Christian;Todesursache;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Elternteil;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Stadt;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;benannt nach;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Ruhestätte;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Marsch;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Herkunft;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Kommandostruktur;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Wegende;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Klasse;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Hauptstadt;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;bild;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Kind;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
Osterhusischen Akkord;folgende Veranstaltung;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Unterteilung;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Sachbuch;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;gewinnt bei Majors;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;gewinnt bei anderen Turnieren;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;gewinnt bei ASIEN;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;gewinnt in Japan;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;gewinnt bei AUS;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;gewinnt bei NWIDE;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Meister im Doppelmännchen;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Champion im Einzel männlich;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;militärischer Zweig;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Verknüpft eine Entität mit dem bevölkerten Ort, an dem sie sich befindet.;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
Ernst von Mansfeld;bemerkenswerte Arbeit;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Abschlussfilm;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;aufgenommen in;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Tochtergesellschaft;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Hauptinteresse;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Startfahrzeug;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Alma Mater;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Zugehörigkeit;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;mit;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Verteiler;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Premierenplatz;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;zugehörige Band;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;assoziierter Musikkünstler;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Tafel;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
Ernst von Mansfeld;bemerkenswerter Kommandant;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;erstes Fahrerland;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Polfahrerland;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Herkunftsland;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
Schweiz ohne Armee? Ein Palaver;Anzahl der Seiten;N/A;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Schweiz ohne Armee? Ein Palaver;Veröffentlichungsdatum;Sommer 1989;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Schweiz ohne Armee? Ein Palaver;autor;Max Frisch;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Schweiz ohne Armee? Ein Palaver;Land;Schweiz;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Schweiz ohne Armee? Ein Palaver;Illustrator;N/A;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Schweiz ohne Armee? Ein Palaver;Sprache;vier schweizer Landessprachen;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Schweiz ohne Armee? Ein Palaver;literarische Gattung;Prosatext;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Schweiz ohne Armee? Ein Palaver;Medientyp;Prosatext;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Schweiz ohne Armee? Ein Palaver;früheren Arbeiten;Blätter aus dem Brotsack;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Schweiz ohne Armee? Ein Palaver;Herausgeber;Suhrkamp;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Schweiz ohne Armee? Ein Palaver;Serie;N/A;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Schweiz ohne Armee? Ein Palaver;nachfolgende Arbeiten;Palaver, Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Schweiz ohne Armee? Ein Palaver;Übersetzer;Benno Besson, Yvette Z'Gragen;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Schweiz ohne Armee? Ein Palaver;Eigentümer;Max Frisch;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Schweiz ohne Armee? Ein Palaver;Genre;Prosatext;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Schweiz ohne Armee? Ein Palaver;schriftsteller;Max Frisch;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Schweiz ohne Armee? Ein Palaver;Entwickler;Max Frisch;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Schweiz ohne Armee? Ein Palaver;Laufzeit (s);N/A;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Schweiz ohne Armee? Ein Palaver;Ausführender Produzent;N/A;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Schweiz ohne Armee? Ein Palaver;Typ;Prosatext;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Schweiz ohne Armee? Ein Palaver;Laufzeit (m);N/A;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Schweiz ohne Armee? Ein Palaver;Untertitel;N/A;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Schweiz ohne Armee? Ein Palaver;Schicksal;N/A;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Schweiz ohne Armee? Ein Palaver;Gründungsjahr;N/A;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Schweiz ohne Armee? Ein Palaver;gegründet von;N/A;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Schweiz ohne Armee? Ein Palaver;Industrie;N/A;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Schweiz ohne Armee? Ein Palaver;Muttergesellschaft;N/A;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Schweiz ohne Armee? Ein Palaver;Fertigstellungstermin;1989;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Schweiz ohne Armee? Ein Palaver;Anzahl der Episoden;N/A;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Schweiz ohne Armee? Ein Palaver;Urheber;Max Frisch;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Schweiz ohne Armee? Ein Palaver;Sendergruppe;N/A;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Schweiz ohne Armee? Ein Palaver;Person;Max Frisch;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Schweiz ohne Armee? Ein Palaver;Produzent;Max Frisch;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
