Subject,Predicate,Object,Wikipedia-URL
Ernst von Mansfeld,bekannt für,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,Manager,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,erster Sieg,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,Land,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,Veranstaltung,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,Position,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,Auszeichnung,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,Residenz,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,nächste Mission,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,Beschäftigung,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,frührere Mission,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
Osterhusischen Akkord,nächste Veranstaltung,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
Dreissigjähriger Krieg,verbunden,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,Team,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,Ehrungen,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,Standort,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
Ernst von Mansfeld,Mission,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
Ernst von Mansfeld,Dienst,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,Moderator,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,Produktionsfirma,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
Ernst von Mansfeld,bedeutendes Projekt,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
Ernst von Mansfeld,Befehlshaber,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,Nationalität,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,wissenschaftliche Disziplin,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,Typ,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
ligitischen Armee,Militäreinheit,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,Eigentümer,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
Westfälischen Friedens,beeinflusst,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,literarische Gattung,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,Partei,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,Gebiet,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,Clubmanager,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,Genre,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
Rudolf Christian,Sterbeort,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,Disziplin,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,ähnlich,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,basierend auf,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,militärischer Rang,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,früheren Arbeiten,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,Betreiber,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
Rudolf Christian,Todesursache,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,Elternteil,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,Stadt,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,benannt nach,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,Ruhestätte,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,Marsch,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,Herkunft,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,Kommandostruktur,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,Wegende,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,Klasse,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,Hauptstadt,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,bild,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,Kind,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
Osterhusischen Akkord,folgende Veranstaltung,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,Unterteilung,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,Sachbuch,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,gewinnt bei Majors,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,gewinnt bei anderen Turnieren,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,gewinnt bei ASIEN,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,gewinnt in Japan,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,gewinnt bei AUS,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,gewinnt bei NWIDE,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,Meister im Doppelmännchen,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,Champion im Einzel männlich,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,militärischer Zweig,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,"Verknüpft eine Entität mit dem bevölkerten Ort, an dem sie sich befindet.",Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
Ernst von Mansfeld,bemerkenswerte Arbeit,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,Abschlussfilm,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,aufgenommen in,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,Tochtergesellschaft,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,Hauptinteresse,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,Startfahrzeug,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,Alma Mater,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,Zugehörigkeit,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,mit,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,Verteiler,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,Premierenplatz,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,zugehörige Band,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,assoziierter Musikkünstler,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,Tafel,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
Ernst von Mansfeld,bemerkenswerter Kommandant,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,erstes Fahrerland,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,Polfahrerland,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,Herkunftsland,Ostfriesland zur Zeit des Dreißigjährigen Krieges,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
,Auszeichnung,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
"Palaver, Palaver",basierend auf,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Max Frisch,bekannt für,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Max Frisch,früheren Arbeiten,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Max Frisch,nachfolgende Arbeiten,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,Serie,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,Dienst,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,benannt nach,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,autor,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Max Frisch,Beschäftigung,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,Feld,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,Genre,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Max Frisch,Produkt,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,stilistische Herkunft,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,wissenschaftliche Disziplin,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,Verwandter,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,Bewegung,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,Firma,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,Typ,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,schriftsteller,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,Hymne,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,Sendergruppe,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,Stimme,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
"Palaver, Palaver",beeinflusst durch,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,Ehepartner,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Max Frisch,Eigentümer,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Max Frisch,verbunden,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,Übersetzer,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,Produktionsfirma,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,Gattung,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,Industrie,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,literarische Gattung,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,Herausgeber,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,Standort,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,Geschlecht,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,Arbeitgeber,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,Staatsform,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,Kind,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,Entwickler,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,Partei,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,Hirschkalb,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,Geburtsort,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Max Frisch,bedeutendes Projekt,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,beeinflusst,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,Sterbeort,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,ehemaliges Bandmitglied,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,Eröffnungsfilm,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Max Frisch,Urheber,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,Institution,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,Nachfolger,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,Land,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,Residenz,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,Computerplattform,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Max Frisch,bemerkenswertIdee,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Max Frisch,bemerkenswerte Arbeit,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,binomiale Autorität,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,Sachbuch,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,letzter Auftritt,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,Alma Mater,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,zugehörige Band,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,assoziierter Musikkünstler,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,in Rechnung gestellt,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,Tochtergesellschaft,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,mit,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,aktuelle Produktion,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,Zugehörigkeit,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,Einteilung,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,architektonischer Stil,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,Plattenlabel,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,Verteiler,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,Cover-Künstler,Schweiz ohne Armee? Ein Palaver,https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
,Auszeichnung,Graf Öderland,https://de.wikipedia.org/wiki/Graf_%C3%96derland
Graf Öderland,basierend auf,Graf Öderland,https://de.wikipedia.org/wiki/Graf_%C3%96derland
Max Frisch,bekannt für,Graf Öderland,https://de.wikipedia.org/wiki/Graf_%C3%96derland
,früheren Arbeiten,Graf Öderland,https://de.wikipedia.org/wiki/Graf_%C3%96derland
,nachfolgende Arbeiten,Graf Öderland,https://de.wikipedia.org/wiki/Graf_%C3%96derland
,Serie,Graf Öderland,https://de.wikipedia.org/wiki/Graf_%C3%96derland
,Dienst,Graf Öderland,https://de.wikipedia.org/wiki/Graf_%C3%96derland
,benannt nach,Graf Öderland,https://de.wikipedia.org/wiki/Graf_%C3%96derland
,autor,Graf Öderland,https://de.wikipedia.org/wiki/Graf_%C3%96derland
,Beschäftigung,Graf Öderland,https://de.wikipedia.org/wiki/Graf_%C3%96derland
,Feld,Graf Öderland,https://de.wikipedia.org/wiki/Graf_%C3%96derland
