Subject;Predicate;Object;Wikipedia-URL
N/A;literarische Gattung;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Partei;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Gebiet;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Clubmanager;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Genre;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
Rudolf Christian;Sterbeort;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Disziplin;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;ähnlich;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;basierend auf;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;militärischer Rang;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;früheren Arbeiten;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Betreiber;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
Rudolf Christian;Todesursache;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Elternteil;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Stadt;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;benannt nach;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Ruhestätte;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Marsch;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Herkunft;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Kommandostruktur;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Wegende;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Klasse;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Hauptstadt;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;bild;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Kind;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
Osterhusischen Akkord;folgende Veranstaltung;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Unterteilung;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Sachbuch;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;gewinnt bei Majors;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;gewinnt bei anderen Turnieren;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;gewinnt bei ASIEN;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;gewinnt in Japan;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;gewinnt bei AUS;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;gewinnt bei NWIDE;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Meister im Doppelmännchen;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Champion im Einzel männlich;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;militärischer Zweig;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Verknüpft eine Entität mit dem bevölkerten Ort, an dem sie sich befindet.;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
Ernst von Mansfeld;bemerkenswerte Arbeit;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Abschlussfilm;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;aufgenommen in;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Tochtergesellschaft;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Hauptinteresse;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Startfahrzeug;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Alma Mater;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Zugehörigkeit;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;mit;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Verteiler;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Premierenplatz;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;zugehörige Band;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;assoziierter Musikkünstler;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Tafel;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
Ernst von Mansfeld;bemerkenswerter Kommandant;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;erstes Fahrerland;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Polfahrerland;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Herkunftsland;Ostfriesland zur Zeit des Dreißigjährigen Krieges;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges
N/A;Auszeichnung;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Palaver, Palaver;basierend auf;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Max Frisch;bekannt für;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Max Frisch;früheren Arbeiten;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Max Frisch;nachfolgende Arbeiten;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;Serie;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;Dienst;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;benannt nach;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;autor;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Max Frisch;Beschäftigung;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;Feld;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;Genre;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Max Frisch;Produkt;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;stilistische Herkunft;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;wissenschaftliche Disziplin;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;Verwandter;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;Bewegung;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;Firma;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;Typ;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;schriftsteller;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;Hymne;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;Sendergruppe;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;Stimme;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Palaver, Palaver;beeinflusst durch;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;Ehepartner;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Max Frisch;Eigentümer;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Max Frisch;verbunden;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;Übersetzer;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;Produktionsfirma;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;Gattung;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;Industrie;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;literarische Gattung;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;Herausgeber;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;Standort;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;Geschlecht;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;Arbeitgeber;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;Staatsform;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;Kind;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;Entwickler;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;Partei;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;Hirschkalb;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;Geburtsort;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Max Frisch;bedeutendes Projekt;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;beeinflusst;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;Sterbeort;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;ehemaliges Bandmitglied;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;Eröffnungsfilm;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Max Frisch;Urheber;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;Institution;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;Nachfolger;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;Land;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;Residenz;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;Computerplattform;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Max Frisch;bemerkenswertIdee;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
Max Frisch;bemerkenswerte Arbeit;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;binomiale Autorität;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;Sachbuch;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;letzter Auftritt;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;Alma Mater;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;zugehörige Band;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;assoziierter Musikkünstler;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;in Rechnung gestellt;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;Tochtergesellschaft;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;mit;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;aktuelle Produktion;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;Zugehörigkeit;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;Einteilung;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;architektonischer Stil;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;Plattenlabel;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;Verteiler;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;Cover-Künstler;Schweiz ohne Armee? Ein Palaver;https://de.wikipedia.org/wiki/Schweiz_ohne_Armee%3F_Ein_Palaver
N/A;Auszeichnung;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
Graf Öderland;basierend auf;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
Max Frisch;bekannt für;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;früheren Arbeiten;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;nachfolgende Arbeiten;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;Serie;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;Dienst;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;benannt nach;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;autor;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;Beschäftigung;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;Feld;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;Genre;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
Max Frisch;Produkt;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;stilistische Herkunft;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;wissenschaftliche Disziplin;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
Der aufhaltsame Aufstieg des Arturo Ui;Verwandter;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;Bewegung;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;Firma;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;Typ;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;schriftsteller;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;Hymne;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;Sendergruppe;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;Stimme;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;beeinflusst durch;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;Ehepartner;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;Eigentümer;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;verbunden;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;Übersetzer;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
Suhrkamp Verlag;Produktionsfirma;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;Gattung;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;Industrie;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;literarische Gattung;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
Suhrkamp Verlag;Herausgeber;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;Standort;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;Geschlecht;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;Arbeitgeber;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;Staatsform;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;Kind;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;Entwickler;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;Partei;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;Hirschkalb;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;Geburtsort;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
Max Frisch;bedeutendes Projekt;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
Der aufhaltsame Aufstieg des Arturo Ui;beeinflusst;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;Sterbeort;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;ehemaliges Bandmitglied;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;Eröffnungsfilm;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
Max Frisch;Urheber;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;Institution;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;Nachfolger;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;Land;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;Residenz;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;Computerplattform;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
Max Frisch;bemerkenswertIdee;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
Max Frisch;bemerkenswerte Arbeit;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;binomiale Autorität;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;Sachbuch;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;letzter Auftritt;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;Alma Mater;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;zugehörige Band;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;assoziierter Musikkünstler;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
N/A;in Rechnung gestellt;Graf Öderland;https://de.wikipedia.org/wiki/Graf_%C3%96derland
